id,rate,score,title,neighborhood,price
YHe6xlLaZ7LH0W5KWFlOvw,4.5,100,american,Pacific Heights,$$$
J55irzYC5kxIIE7bS0raJQ,4.5,92,american,Financial District/South Beach,$
XXwjqXpoBMDJo7Ukxcw_Zw,3.5,76,american,Portola,$$
YFXrWXs74naDKwgatjVwYQ,3.5,92,american,North Beach,$$
vgR8Vz4nLiLrhIwgN1UoSg,4,75,american,Excelsior,$
dC_kA-R2qb-0iEmoI4VKPg,4,85,indian,Financial District/South Beach,$$$
yFhtCaFgzgZNq7TKCPz25w,4,96,indian,North Beach,$
AdupguljIIejtEOnExddkQ,4,90,indian,North Beach,$
P8ff-76bKOsI7qKnESBn0A,3.5,94,indian,Mission,$
I0UVBT1-k0LqUICRLr9l5A,4,96,indian,Mission,$
j7z7Nf5Y9QObsk88PhqlyQ,4,65,indian,Excelsior,$
BpFYTc8r8S1FHfBoCyxRSg,3.5,77,chinese,Pacific Heights,$
KKD4YiUXJ__ihFgUCJdo6Q,4,94,japanese,Japantown,$
MYl6xxo93hNfy8bR0X9yPw,4,96,american,Financial District/South Beach,$$$
GSyWxUqrzYZ4reusRgR4LA,4,88,american,Sunset/Parkside,$
63brNArytTTX9Gi4cJjFqA,3,86,thai,South of Market,$$
_EncdQezAzcShATMFXL0dA,4,81,latin,Financial District/South Beach,$$
Z_y97di6ovwsjFjCBRoMZg,4,88,chinese,Mission,$
4flzSf_EwBqeRb_3YT5VTg,3.5,87,chinese,Tenderloin,$
HLVxwmj6SVrF1XfkyXjIjw,3,81,latin,Financial District/South Beach,$
nbaGCLIqc_NvVdWuEweFqw,3,98,latin,Excelsior,$
wPJjpOZ0mnsajJLBkWUnwA,4,100,italian,Pacific Heights,$$
U1TgSEKZwgdTftTOxCtFOQ,4,91,indian,Japantown,$$$
S98G1Fcqo24kTZVuR643cg,4,94,japanese,West of Twin Peaks,$$
9QXEJdRizwCYBjGX_go_Qw,3.5,74,viet,Sunset/Parkside,$
c5Pog3vEqmBFOBdL7R3vAg,4,94,viet,Noe Valley,$$$
pmj2LKLlyuBOWLHY8Zv5FQ,3.5,81,thai,Marina,$$
np1YpFt9GfX-umR1ZKx_uA,4.5,82,thai,Mission,$
9gW2kzWOU98qm6xyar-fhA,4,96,japanese,Bernal Heights,$$
Q5oIEaKp4ul5UI0zOjOjbg,4,83,japanese,Financial District/South Beach,$
NRwDer86lrwbUkv6PhcicA,3.5,84,italian,Chinatown,$$
Q0YFXP_DyFcvTbw8hGuv7g,3,91,viet,South of Market,$$
YPX6pxEduWqc_O5htEmTnQ,3.5,85,korean,Inner Richmond,$$
8G1-b9d6rSIpzqbJlLsHqw,3,79,american,Russian Hill,$$
METk5cHv8bBJGxkOosw2fw,3.5,92,thai,Noe Valley,$$
4wCKjfkgryq7mpJOU9ppNA,3.5,94,thai,Tenderloin,$$
7qsAJnzYzVeEPguRIMIrFQ,3.5,68,chinese,Chinatown,$
GGdphTw9TXYGu1HPtNT3BA,3.5,85,american,Bernal Heights,$$
I198k7wIkK0Xr4r0jco0Og,4,90,american,Bayview Hunters Point,$$
n4LKxT000IlJen0EmsrYwg,2.5,98,american,Financial District/South Beach,$$
xeRy4mjZWczet5V9Jtmx1g,4,90,japanese,Hayes Valley,$$
g2QJodH7bcdl-btCWfP8cQ,4,81,japanese,South of Market,$$
8LEnV8Z0-YKPWb1nLKgQHQ,4,94,japanese,Russian Hill,$
I-32OYNaIU4AMkUB-17fpw,4,92,japanese,Mission,$$
VhFuTau6lW--wfMQJJw1VQ,3.5,92,japanese,Outer Richmond,$$
#NAME?,3.5,90,italian,North Beach,$
WnQoN1uV65vacUj0q1TgoQ,4,94,italian,Outer Richmond,$
1lpBBlb6C_-3eeSv-6bmmg,4,96,japanese,Outer Richmond,$$$
ZfDcbuLBx8-CVtTUjFCQPA,3.5,80,japanese,Financial District/South Beach,$$
8_mOskyp-ACCU8qp16nhjw,3,100,latin,Castro/Upper Market,$
_GWn5WGXS_VE_gpXoRVlCA,4,63,latin,Mission,$
z8yCIEQwinVk0-JDd_yXtQ,4,88,latin,Inner Richmond,$
_fRqw1V8D9iLVLRGlZFD4g,3.5,90,american,Financial District/South Beach,$$$
#NAME?,4,92,american,Lakeshore,$$
ZN7x2duyVesVVzlhWJNamQ,4,96,japanese,Mission Bay,$$
El1fNeBVBglXlZtFuq4SWA,4,90,indian,Hayes Valley,$$
Q8cYhJGa9pwlu63f-KMV-A,4,94,indian,Financial District/South Beach,$$$
cOdvS3Y3utG6qze-quO_4A,4,100,indian,Mission,$
zj09K037XrZ_51Yh5qsIAw,4,83,japanese,Japantown,$$
QOpqNPKpClL48TVVrYobAw,4.5,83,japanese,Outer Richmond,$$
7blloT-1UUuAIiD1_QFWUQ,3.5,87,japanese,Mission Bay,$$$
WI3XGMuBiy04YR6rmiLnyQ,3.5,68,japanese,Chinatown,$$
8sTqr9ehaZuqORQCddYeUg,3.5,65,chinese,Outer Mission,$$
MNE2e4UoORx_JqJzKTkRlQ,4,90,chinese,Outer Richmond,$
29ZIguvO_IenVwEVrDQihQ,4,96,chinese,Marina,undefined
foGe0ZZgkviDZcNUH0N70w,3,87,chinese,Financial District/South Beach,$
X1XdSgiNBAEwMrC7WeLO2w,4,94,chinese,Hayes Valley,$
5SHsLbfXdSJOP93uMHhrFQ,3.5,80,american,Lincoln Park,$$
RF-9DydHA1BsTaRx_MB-eQ,3.5,94,american,Mission,$
dp79eNPRsgJ8MgBjH5DozQ,3.5,77,viet,Mission,$
lMipM9xXR3amL-VzSFfKBg,3.5,74,viet,Financial District/South Beach,$
jAvnj60BFrMBHLUKtJvOew,1.5,84,viet,Chinatown,$$$
kjckqShnIlDeraGJM3Nw4w,4,90,japanese,Hayes Valley,$$
qMoaAv2WUAybwx-bOxCc5w,3.5,94,japanese,Pacific Heights,$
KH_Tpzy29VRGIrtVhNFY2w,4,100,japanese,Haight Ashbury,$
_Y9yb54sLewh8x0dqX6Y0A,3.5,96,japanese,Tenderloin,$$
lbH9iQJM4wwgPQI2RL1oPg,3.5,93,american,Marina,$$
mSMZJj2pFvttWLpcDmgrEA,4,90,italian,North Beach,$$
D9Ati4R4cRoitMFTtzBudQ,3,94,italian,Excelsior,$
NYP4d9HiiDHt9iYYgoqnxw,3.5,94,french,Financial District/South Beach,$$
jlfRzbNxfwlEMqZtKKwmMg,4,94,french,Chinatown,$
PFk6k_hEGG0n6_FAJSm9EQ,4,94,american,Pacific Heights,$$
bbkhPhuLyVRBiDQjRP0wCw,4,94,american,Outer Mission,undefined
ljuYlKkAwBIChGkqrjBHlQ,3,94,american,Excelsior,$
AbN47cP3SWvj4uvWnT7pSQ,2.5,85,japanese,Financial District/South Beach,$$
rJuREfb9mZTCNgXDsOPLtw,4,92,japanese,Presidio Heights,$
z11aO4s7hItCsNEWDhsoTw,3.5,90,japanese,Hayes Valley,$
pzsQrP8-41d1DeYXI1nKPg,4,73,latin,Mission,$
2zEgIwPvNPszWjYds6cVQA,4.5,98,latin,Lone Mountain/USF,$
scTVitzqUXuXiIAFvHebpw,3.5,84,latin,Tenderloin,$
CTE5lnXUYp4xidmh35knNg,4,96,latin,Hayes Valley,$$$
Qr0dBKxCtWWUr9bJ74aWQA,4,83,indian,Tenderloin,$$
nGet0Wd9KwkF2OMoOSP0yg,4.5,84,indian,Western Addition,$$
XKj8_4QdoBMeYcg6OoespA,4,94,chinese,Chinatown,$$
s60VG68VDe6PZBuW3958zQ,2.5,63,chinese,Outer Richmond,$$
IhSxq9nv9M03j7d0TfNEbw,3.5,87,chinese,West of Twin Peaks,$
imHjAJ9uuUK_PNkzT9kCag,4.5,89,chinese,Mission,$
JWxqFUDpzX-tn7aikLlOQQ,2.5,90,chinese,Sunset/Parkside,$
p1c1DhOH4C8scoLlagE5Bg,4,96,chinese,Tenderloin,$$
KEfL6uzARi8kfL2g6FrkmQ,4,73,chinese,Chinatown,$
pwD8tWrKVF_Xd9FnabHB9w,4,92,viet,Outer Richmond,$
7IAvLCA_eoZ9eMG1M4hcOw,4,88,viet,Mission,$
ZXwnSN4GlEuSTNCRrjjRMg,4.5,90,viet,Nob Hill,$
qs7FgJ-UXgpbAMass0Oojg,3.5,86,italian,Mission,$$$
LYExDwZBa1hmKCXXdJ_0Mw,4,81,italian,Excelsior,$
7vqUGG9ZBZKOjOFPs8lEgQ,4.5,92,italian,South of Market,$$
DUK4BHniFNUZ4C8K_iXdaw,2.5,77,italian,North Beach,$$
Ga-HthFfXZ92lZTKub6zfw,3.5,96,italian,Presidio Heights,$$
3OJDmLIElDu-ZWSsBdncdQ,4,76,italian,Lone Mountain/USF,$$
S9VWM1eIBpStvhPkyiEEXw,3,82,italian,Tenderloin,$
tdE4ppqlvjDQ9_qWoNQ5ZA,4,91,medi,Japantown,$
L5IUpy5mivDyUuwgKcLh7g,3.5,94,viet,Pacific Heights,$$
fV-FyAnmdzJr9gAKtotXiA,3.5,89,japanese,Haight Ashbury,$$
v98OxfO-yZjQGqzBuXMerg,2.5,92,viet,Financial District/South Beach,$
afowVC3HF8FtEV4hVqd-3g,4,92,american,South of Market,$$
WIg_d_GJzk-2SDRGp4W9MQ,3.5,92,indian,Bernal Heights,$$
r_jnIM3ziVhCUKMI3iQ6WQ,4,94,indian,Nob Hill,$$
NBdAqG4Kdqy0BrCrWa0xUg,3.5,89,japanese,Western Addition,$$$
7rUZnmRVyCpq4TrB9Brsiw,4,96,latin,Haight Ashbury,$$
qFOxi9UPazIR7kgJxKpMxg,3,86,latin,South of Market,$
EvV5TEX6pwYoQtjMLMPuDg,4,85,korean,Financial District/South Beach,$
W0yaC82NMAoDIzlhFduYeA,4.5,92,korean,Tenderloin,$
IvxDp_xNPHVjb2qar-N-Ig,3.5,84,chinese,Sunset/Parkside,$
xfGxyVapMNlAlqQULvyG5Q,4.5,93,chinese,Bernal Heights,$
jmLzQDrgRvJF4_9v7ryhrg,4.5,92,chinese,Tenderloin,$
aF4xIPIk7s82SXbYDv4X_g,4,96,chinese,North Beach,$
1qdXXc4mdVNX88E85_C1Cg,4,96,chinese,Sunset/Parkside,$
navhLJGog28RbtX8Omkf0Q,3.5,81,viet,Potrero Hill,$$
#NAME?,3.5,86,japanese,Excelsior,$$
gLp7o0zddM2bpHHgl3IrTA,3.5,88,latin,Tenderloin,$
8pIytAFMU-OOdLgyOhR08Q,3,90,latin,Noe Valley,$$$
lFqlIv7Q6fVeBjkMMnzDVQ,4,96,latin,South of Market,undefined
J7_-faNq_Ag9qTOlDn81Pw,4,87,american,Castro/Upper Market,$$
5oNzSLvDDUyDIHCI4asntA,4.5,92,american,Castro/Upper Market,$
LhrP1BZLPxJ76dsP2dFRCQ,3.5,86,japanese,Financial District/South Beach,$$
wgr1OpJ1uwuT-wZ4VPJTTA,3.5,92,korean,Tenderloin,$$
5t4jbcXNAm6KHuuTtZcjwA,3.5,92,medi,Financial District/South Beach,$
h6l8EL19eoNvAzUK5dDR3Q,3,78,medi,Sunset/Parkside,$$
7jCbynLs9w6C_ZG9vGjGhw,4,98,medi,Western Addition,$$
78pZm2QfqluRz0RAGeGg2Q,3.5,100,medi,Lakeshore,$
DtTuMb5gaSWbaqABmuNK1g,4,100,medi,Tenderloin,$$
IQN7FHupd698zsc6XmvWQA,4,94,medi,Excelsior,$
yCaEfwzerj8QFL6rxYPqSQ,3,94,medi,Lakeshore,$$
2kAb8kvymt5xJfoNFTwFyQ,4,86,american,Sunset/Parkside,$$
qRl0_zNLb4lL5ZHreWEn9A,3.5,75,french,Castro/Upper Market,$$
BrZ6n1TMCkPfxkF-B09F0Q,3.5,100,japanese,Tenderloin,$$
jjo2E2DKlBMzK6jaILP1cA,4,96,japanese,Financial District/South Beach,$$$
d3KfHPRCscsm2gC884lsHg,3.5,90,japanese,Mission,$$
bdFlEMBC6HRgoHKcgoHc1g,4.5,100,japanese,Chinatown,$
mMbfBqC3RHiGWGZoY0eWCg,3.5,83,italian,Marina,$$
uXIXd10crfSV8JJi-efHeA,3,81,american,Nob Hill,$$
Bab9bdd3SUkXPo6jIVO55Q,3.5,90,american,Financial District/South Beach,$$$
zFxD8QinHt69Bs7M2mgB-Q,4,100,italian,North Beach,$$$$
mVeUWejSkjs8QZ0K96ia4Q,4,96,italian,Pacific Heights,undefined
W0mlelgnkSPU3ELhyzkXHA,4,80,italian,Western Addition,$$
21wF1dQFS2bEL56DuqxRsw,4,90,american,Inner Richmond,$$
YhePgD1qj43XI7s-UP0NDw,4,85,american,South of Market,$$
HhpDobLZa5tHT03n3r9BGA,3.5,78,chinese,Outer Richmond,$
tjn-0kb7M6DQmaLsQIxO7Q,3,81,american,Financial District/South Beach,$$
Hkzi2jZscbVIWR7LBAO5pw,4.5,92,american,Bayview Hunters Point,$
HI5h5VG7RQI0spbFpXecHg,3.5,86,american,Haight Ashbury,$$
dMlsQsPU8Y_oiPYC5hHi2A,4.5,96,american,Castro/Upper Market,$$$
15g05u3vgH1CZipI1eIeUA,4,91,american,Hayes Valley,$$
I3GNU1b9NCaPbts6art1WQ,4,96,american,South of Market,$$
p1oiqn-SkMrQG0lT3V6jIA,4,80,viet,South of Market,$$
W6XqNOrkcNGe30vUHAd_kg,4,66,viet,Mission,$
z50O47Al64Y6YrLsVmnjpA,3.5,89,viet,Lone Mountain/USF,$$
BH9Ln4DRO5nVasySkKx3aA,4,83,medi,Potrero Hill,$$
_W4Q8MR6DPd81LRQNBcB0g,4,92,medi,Mission,$
B1UaHJQ0S4AOHHcr0A_qLA,4.5,94,medi,Sunset/Parkside,$$
RHsfz6dolmufnj82bYu-Jg,4,94,medi,Inner Richmond,$
Wd5ho0_FKk9n7uV8pSCYIg,4,94,italian,Financial District/South Beach,$$
xVqhyeFFo3dBc8PLk7DEVg,4,89,italian,South of Market,$$
KKBBekDW-TQK8tam_6dn7w,4,77,latin,Mission,$
N2MO7risubQGcEoVhDUoyw,3,91,latin,Lone Mountain/USF,$
0sZ2dgIM9KFvM5gYlbeR2g,4,89,latin,Mission,$$
FiECX8M93w3e3AmWchPSAw,3.5,96,indian,Sunset/Parkside,$
4_hIVof0Q8dfUBwlREOEGg,3.5,85,american,Financial District/South Beach,$$
gxb1-SxUSEIskQg-nNcO-A,4,96,american,Financial District/South Beach,$$
eZ2_6Wx-Lqp_mLtG6-zzTg,4,96,american,Financial District/South Beach,$
iXjbvsGyhGttLRaV6shP1g,4,92,italian,Financial District/South Beach,$$
uyNbpsDWXXoIhY9nKdAFpw,4,100,italian,Outer Richmond,$
TDZXy8vev4R3uENpkjY3pg,3,94,chinese,Financial District/South Beach,$
UapQrh04k9QkZuuIuc_mzg,4,89,chinese,Financial District/South Beach,$
yNYtQQ4Tf94wVzGNQexI1Q,3.5,87,thai,Bernal Heights,$$
J-gFvT4B5UoZgoEOAmxNxw,3.5,90,thai,Mission,$$
UelLuZaRD7ME7K-Rx7oHEw,4,88,thai,South of Market,$
n_JIuho2kJfDMS9pCQYr8Q,4.5,100,thai,Bernal Heights,$
oUPGpWQEQzAgFjatpLzjQg,3.5,82,american,Russian Hill,$$
5BsM7F6uetq0kYEXZ4TImQ,3,83,japanese,Hayes Valley,$$
E5AaSzcx-LTGT2Iv2oX_Bg,4,94,japanese,Financial District/South Beach,$
WG9Q3g5Dbc9VcahtvbvOsA,4,85,chinese,South of Market,$$
2PaACGpLnJhaUQONfoyzrQ,3.5,98,chinese,Financial District/South Beach,$
C64O-QLRWXRmoBabA-3jVw,3.5,94,chinese,Tenderloin,$
xlXnPitrO9Mjfq3aPAyNVQ,3.5,98,chinese,Financial District/South Beach,$$
RxO32lLsIb5hv6ahOdnQKQ,3.5,96,chinese,Nob Hill,$
mV-p9xEBvkbkoA8wAsAteQ,4,88,chinese,Mission,$
TlBFKt2N2eSEBpN-UZmDBw,4,82,latin,Haight Ashbury,$$
eHlz_z85nrozA8WaCCELfg,3.5,96,latin,Mission,$
6JM7_UNnH8XapdWrUVcX6g,3.5,78,latin,Inner Richmond,$
dxOJrezNTuuD8OEOywMrCg,3.5,98,american,Nob Hill,$$
ISm0E_aa5wb7xL7CHhTl5g,4.5,96,american,Bayview Hunters Point,$
QKNBWk_rERT2i_tduk77qw,4.5,90,american,Outer Richmond,$
73VFNuKCwyDzkvyPZ0pIUA,4.5,90,american,Excelsior,$$
YzA3ocJ0XvsTuD18qr2ctg,4.5,100,american,Potrero Hill,$
PIGioaSFPfnSxZ-o8yNvJA,4,86,american,Tenderloin,$$
H6f4SHDhgrMaK-6MjP0GTg,3.5,87,american,Inner Sunset,$$
0Sh-XNVgGDRwiN4K3UEQJA,4,86,american,Financial District/South Beach,$$$
m2VZS2WV75xoZhDRRBWFaw,3.5,96,american,Chinatown,$$
qmBrOSe7E8xPszHllOr4jw,4,96,american,Inner Sunset,$$
52_vX7NA-10b0vRQqb0-kA,4,91,american,North Beach,$$
ncp1sJe_BCytz8_2xIIZeA,4.5,94,american,Tenderloin,undefined
ILp-z7UxaqzHo71jcwxRUQ,3.5,73,american,Tenderloin,$
gwuCZV_4nIwevDenicG8tw,4,96,italian,Mission,$$$
QINiEjMRGA7pKfvhPQtfBg,4,96,french,Marina,$$$
_Iupdt0IslH_jU8zkKcWLA,4,85,latin,Mission,$$
MOCRPxBRD1xj5Jbus1wI-g,2.5,84,latin,Hayes Valley,$
C60uLcN-7J2VwH9sBjVg8w,4.5,86,latin,Outer Mission,$
H1LzjvrJdLpJjVIDOBOGGA,3.5,100,latin,Hayes Valley,$$$
CNlCi4xU4FsVp0METnrT5g,3,66,chinese,Chinatown,$
YG3xWeJ3f350zSNZKs1p5A,3.5,86,chinese,Bayview Hunters Point,$$
jOEHLrFGg7_iB0xhtt1s6A,3.5,78,japanese,South of Market,$$
ykvr3ib1gHQHI4tznSn8iA,4,96,american,Chinatown,$$$
fL02NLRFLMQT7Pot44gxhA,4,92,american,Chinatown,$$
HLsfmfut4mzOClQ5jaJn_A,2.5,83,american,Nob Hill,$
xSWJlaiXDSMHyNpOAIYJqg,4,96,american,Hayes Valley,$
gipd1MKJBKnYaXtrQbbIJA,4,93,american,North Beach,$$
ut4SDYWbW8oRRxDXVDuplQ,2,83,chinese,Mission,$
y83gtVEEIpYw6H9kna9WIw,4.5,93,latin,Mission,$
aTGhysOaQQc-lMt_aNAYxw,3.5,90,latin,Mission,$
nNxgfhRT54L8q1rboUav8A,3,94,chinese,Sunset/Parkside,$
OjmNtcx84W8EpY_hh-rluw,3.5,81,indian,Outer Richmond,$$
0eBDcg_MjxmC8Erjy995bg,2,70,indian,Inner Sunset,undefined
yC5ATYRQah7MjeTiRsGcvA,4,80,viet,Castro/Upper Market,$
l7jb1JcCUmOLPjw5wgSRTg,2,96,viet,Bernal Heights,undefined
JcyoZPdWdhlsrIVEMdLQ2A,4.5,98,viet,North Beach,$
w8hXKO1yWCl8S1M38iuGEg,4,94,medi,Nob Hill,$$
q2EbLD93gEO5uXXx7Pk3bw,4.5,98,american,Financial District/South Beach,$$$$
ZvF32O9uid0dMyyQcPeYPg,3.5,78,american,Financial District/South Beach,$
eL1aKZx9bplkBesYcGJ11w,3.5,85,american,Pacific Heights,$$
tAghPcePjS0SpWDPfrDTTA,4.5,100,american,Tenderloin,$$
O6tHtZC9tEfyHjr7gZ0Nyw,4,92,american,Noe Valley,$
BlQ_hZT6JxZYwcdzXbJ98w,4.5,96,american,Mission Bay,undefined
x82zxsz3Kgsf45fCiCGZ0A,3.5,87,american,Marina,$$
eihAAH_zSTkH1Lgcg2RPIA,3,80,american,Inner Richmond,$
hYpQ4OihtaRXCVcUN2B-UQ,3.5,92,japanese,Sunset/Parkside,$$
vhBRrvdxmYBmQ9DkVmxb6w,4,92,japanese,Haight Ashbury,$
iZCSLA7clUGpUFzRnZtQkw,4,91,italian,North Beach,$$
_7yo9CjgkbtasXqoQ6lM6Q,4,72,italian,Tenderloin,$
l3CO569of8E_Dw7ITfrqiw,4.5,88,italian,Mission,$
PLx_VnZyFmxTS1zNTaDJxA,4,84,american,South of Market,$$$$
SAxC2Qim3Zd_GmTRKJOqiQ,4,60,indian,Marina,$$
tEAwAHl4Npt3yEnK7eftng,4,92,indian,West of Twin Peaks,$
kWBDP3TampJ03W0Mn9erxQ,3.5,85,chinese,Sunset/Parkside,$
AotGpR8U-jdiJEHgrTi4jg,3,81,chinese,Sunset/Parkside,$$
FAe40I-X4ZmXTAekXfTmmQ,4,83,latin,Mission,$
q5kFOIAk773IjoAcWJ-6sw,3.5,65,indian,Hayes Valley,$$
A0AziPST4T6k-V3neWFRNA,4,96,american,Potrero Hill,$$
2QxsgelKVnEdd-PQ2efI8A,4,90,american,Mission,$$$
xc9iz3CT9v133LFdjhOZcQ,4,92,french,Marina,$$
VzlVF1yc_BboRwwqJcvkxg,4,94,american,Nob Hill,$$
Wk1-orX62HlLxyIO0yHp-A,4.5,94,american,Excelsior,$
MKh6d8G53GPFvi7oWY-h1Q,4,78,american,Financial District/South Beach,$
kqk5BoCJU59MC9fH0IB4wQ,4,89,thai,Tenderloin,$$
SEDGOmBM_J10LEUR8M-BUQ,4,94,thai,Bernal Heights,$$
8skVQNkVBv90iiPtFeSpzw,4,94,italian,South of Market,$$
mmM5jW3ButOU7Bknd3xhog,4.5,100,italian,Western Addition,$$
7Cl-sZlymEjhxm0MJTR7nw,3.5,94,italian,Sunset/Parkside,$$
YNJPkeSlHjT5Q5hqpKaTbw,4,96,italian,Sunset/Parkside,$
2WImgWUXjKq0OKhu9hWhOA,3.5,80,italian,South of Market,$$
vVK9jI-AzEr-CVCMMnv7pg,3.5,72,chinese,Mission,$
NN8LuoMKwjreggjIsJ4eRw,3,92,chinese,Chinatown,$$
gP4pRrShivg98Mjwtp3XLQ,3.5,92,chinese,Lone Mountain/USF,undefined
NGa-7-J_Gms_mZ3QL9G2bg,3.5,90,japanese,Marina,$$
qQAwvheHpMU9MpYoJyMw6Q,4,89,american,Bayview Hunters Point,$$
GXu3PD4IPsxIHpo011aydg,4.5,90,american,Nob Hill,$
HVJdo4f_6MxkM_1aCAK3NA,4,96,italian,North Beach,$$$
wyp6ih4K_r6PkS-Le5cxLg,3.5,86,italian,Mission,$
U398V8JmnqgzswTCdDZcOA,4,96,american,Chinatown,$
UA5uLFfgLYxZVAd3BLfKZA,4,98,thai,Sunset/Parkside,$$
#NAME?,5,96,thai,Mission,$$
NG0P6XWKug_ueCM3UV8Tdw,3.5,96,american,Tenderloin,$$
9acPdpguULGPbChPwpS3aw,4,100,italian,Haight Ashbury,$$
wNcShx5YTSMvOxt6G0iA9w,4,86,italian,Mission,$$
lzrorDrn7Fp5-9gACGCztw,4.5,100,italian,Sunset/Parkside,$$
YP_rvV2YMnM8MTIBV3M8Sw,3.5,90,italian,Nob Hill,$
vKBW6SWFrIYXW1kIOFY_Ng,4,90,thai,Tenderloin,$$
mWIsRlWrFsHFw4fb03HONQ,3.5,69,chinese,Outer Richmond,$$
daoZStJN1oLeR6clUUXSFA,4,92,chinese,Bayview Hunters Point,$$
NeYsTX0GyVq8k-J3dGNf5Q,3.5,88,chinese,Nob Hill,$$
KptdS65mEaw53veKwdyaqg,4,90,chinese,Mission,$
cdjbxQAK_zzpSgWqBxfk4g,3.5,90,american,Castro/Upper Market,$$
9OKUEFQiWLntDYhpwCaJcg,4,94,american,Pacific Heights,$$
hoZ-BYwxXSNd5gaLUFcU7Q,4,92,american,Hayes Valley,$$
4CykXfygkNWlz87qkh5SCA,4.5,100,american,Inner Richmond,$$
sQavxElZ71EGMrQ1zktn8Q,4.5,94,american,Russian Hill,$$
haF3hGlqzeLYmNJ-0cq5yA,3.5,96,american,Nob Hill,$
5I3fM8fRdkJdKL-_BJ1qvw,4,88,american,Financial District/South Beach,$$$$
zvIbFkcZwqhTuDF7t7eQsQ,4,96,american,South of Market,$$$
OXyM6FbiEzqdYpimZIz1kw,4.5,100,american,Inner Sunset,$$
olURYDOi4ZlLlCV7vVuuCg,3.5,94,japanese,Financial District/South Beach,$$
WLVcFNJnnkfig_ASwwt86g,3.5,86,chinese,Outer Richmond,$
8kxHJWXBp_g4z3SlfCpB-g,3,96,chinese,Haight Ashbury,$$$
qNU6F32ynMyoijvYvrABxA,3,79,chinese,Bernal Heights,$
MtO6rzRlT_kJ9_haVlwbPQ,3.5,96,chinese,West of Twin Peaks,$$
3DMWJCeuHr4PJiFvDhmmoA,3.5,92,american,Lakeshore,$
rQ8lUysrEPFTXqmqK4ASkQ,4,76,american,Inner Sunset,$$
R7QrC8pX9luLd5cx3Fzl3A,3.5,64,chinese,Sunset/Parkside,$
0w_wQNAjQUMR7ek_5qj6og,4.5,88,chinese,Chinatown,undefined
aNLcidL3QVAkPC84siTA0g,5,90,chinese,Chinatown,$
Yi37TP021npWZsOPeZ2Xqw,4.5,87,chinese,Haight Ashbury,$$
jTGq7abIQVjxJW62HNx4og,5,91,chinese,Mission,$$
IMcnK1JuvoQPN8OktoLtIg,4,90,american,Hayes Valley,$$
PY6Y8XE2DcoZTHxweJGufw,4.5,92,american,Mission,undefined
W3Ap2qzSXJ9S0S_Mrjv2CA,4,87,japanese,Marina,$$$
weV0R2I-nc73zbmkd-Etdw,4,94,medi,Financial District/South Beach,$
3f2Fm7oIpEJN4BjvtB36pQ,3.5,86,medi,Tenderloin,$
Xc_ZRIqAbNfUb2m54xnRoA,4,86,medi,Pacific Heights,$$
ZD5-5Gu44WrcsYtw7qMgiw,4,87,medi,Haight Ashbury,$
kTbI2NtsXwtaPlg-wN-jqA,3,84,medi,Sunset/Parkside,$
_BQXQQPA1NSQ5W3PCwLGoQ,4.5,94,medi,Inner Richmond,$
K4He9m65xKuKacpbK6ebLQ,4.5,90,medi,Noe Valley,$
MyboQThGWO1z470Btk3iwQ,4,94,medi,North Beach,$
16vv9p-DUWzGJEOqzx8N9Q,3.5,84,japanese,Pacific Heights,$$
JDLbxkEcQE_MakuwZfPcKA,4,85,italian,Presidio Heights,$$
tDeen4APIeKtDHPWiPFHdw,3.5,98,american,Hayes Valley,$$
rCpCBeWQ8NNI_q6kq6JlQQ,4,94,american,Japantown,$$
14tNG31ieuMBtx43oDNjjA,3.5,98,chinese,Chinatown,$
wI-gQa28RJAx9EWxVkTiUw,4,90,chinese,Hayes Valley,$$
N3pFchYNlKUD86nLFMjJAw,3.5,77,american,Bayview Hunters Point,$$
1l2-umF4CWxMzENQughuHg,3.5,92,american,Oceanview/Merced/Ingleside,$
MJeJZIUdzjeytRQbxFTw3Q,3,67,chinese,Inner Richmond,$$
ntct3hvX_ona00m1BC0Xtw,4,93,chinese,Mission,$$
hg0cuVFIqz2C4w6RsAuohA,3.5,92,american,Marina,$$
c3khi7kxBaA2ATUuMjtMZA,4.5,98,french,Marina,$$$$
GkYKcqB-yuBkiDAlFThZTA,3.5,71,thai,Hayes Valley,$$
_KtkAiwyxHbkn9O6yEMvjA,3.5,86,viet,Pacific Heights,$
xCdjnifEb3EQFL7tucUSnA,4,87,chinese,West of Twin Peaks,$
MjeuqfVgxCL_XVJJoCLTFg,4,84,italian,Mission,$$
s86RCsfbIYSR7yvHfrBUvg,3,89,italian,Sunset/Parkside,$$
7s_cy5GHZmMX3nlJe6qSLQ,4,81,latin,Outer Mission,$
CMtyvEPu1PAlnXxebsc40g,3.5,82,latin,Hayes Valley,$$
OO9O1MJruwzykxUEYixLqQ,4.5,86,latin,Chinatown,$
TzY3Z39P5l9_LIrG-PcUng,3.5,96,latin,Castro/Upper Market,$$$
1Q8j1RoutUquBr7ynqSa7A,4,87,latin,Mission,$
i2VhtC1JkV_sZOA4urd1ng,4,88,italian,Potrero Hill,$$
FlKDJ8wmGQv3p0CjSWxWIg,2,90,italian,Tenderloin,undefined
9KeTKDuHdLMhRFku0HAIxw,4,81,medi,Outer Richmond,$$
gerZ6D_58MfNvdqGqMyJJg,3,70,chinese,Mission,$
